robot_x,robot_y,robot_z
0.0492646,-0.582593,0x7ffdcec472d0
0.0492646,-0.582593,0x7ffdcec472d0
0.0492646,-0.582593,0x7ffdcec472d0
0.0492646,-0.582593,0x7ffdcec472d0
0.0492646,-0.582593,0x7ffdcec472d0
0.0492646,-0.582593,0x7ffdcec472d0
0.0578664,-0.589946,0x7ffdcec47480
0.0568504,-0.595833,0x7ffdcec46920
0.0568504,-0.595833,0x7ffdcec46920
0.0568504,-0.595833,0x7ffdcec46920
0.0568504,-0.595833,0x7ffdcec46920
0.0568504,-0.595833,0x7ffdcec46920
0.0491063,-0.583555,0x7ffdcec472d0
0.0491063,-0.583555,0x7ffdcec472d0
0.0491063,-0.583555,0x7ffdcec472d0
0.0491063,-0.583555,0x7ffdcec472d0
0.0491063,-0.583555,0x7ffdcec472d0
0.0491063,-0.583555,0x7ffdcec472d0
0.0491063,-0.583555,0x7ffdcec472d0
0.0491063,-0.583555,0x7ffdcec472d0
0.0491063,-0.583555,0x7ffdcec472d0
0.0491063,-0.583555,0x7ffdcec472d0
0.0568504,-0.595833,0x7ffdcec47480
0.0568504,-0.595833,0x7ffdcec46920
0.0568504,-0.595833,0x7ffdcec46920
0.0568504,-0.595833,0x7ffdcec46920
0.0568504,-0.595833,0x7ffdcec46920
0.0568504,-0.595833,0x7ffdcec46920
0.0488009,-0.585529,0x7ffdcec472d0
0.0488009,-0.585529,0x7ffdcec472d0
0.0488009,-0.585529,0x7ffdcec472d0
0.0488009,-0.585529,0x7ffdcec472d0
0.0488009,-0.585529,0x7ffdcec472d0
0.0488009,-0.585529,0x7ffdcec472d0
0.0488009,-0.585529,0x7ffdcec472d0
0.0488009,-0.585529,0x7ffdcec472d0
0.0488009,-0.585529,0x7ffdcec472d0
0.0488009,-0.585529,0x7ffdcec472d0
0.0568504,-0.595833,0x7ffdcec47480
0.0568504,-0.595833,0x7ffdcec46920
0.0568504,-0.595833,0x7ffdcec46920
0.0568504,-0.595833,0x7ffdcec46920
0.0568504,-0.595833,0x7ffdcec46920
0.0568504,-0.595833,0x7ffdcec46920
0.0483348,-0.58837,0x7ffdcec472d0
0.0483348,-0.58837,0x7ffdcec472d0
0.0483348,-0.58837,0x7ffdcec472d0
0.0483348,-0.58837,0x7ffdcec472d0
0.0483348,-0.58837,0x7ffdcec472d0
0.0483348,-0.58837,0x7ffdcec472d0
0.0483348,-0.58837,0x7ffdcec472d0
0.0483348,-0.58837,0x7ffdcec472d0
0.0483348,-0.58837,0x7ffdcec472d0
0.0483348,-0.58837,0x7ffdcec472d0
0.0557577,-0.602428,0x7ffdcec47480
0.0557577,-0.602428,0x7ffdcec46920
0.0557577,-0.602428,0x7ffdcec46920
0.0557577,-0.602428,0x7ffdcec46920
0.0557577,-0.602428,0x7ffdcec46920
0.0557577,-0.602428,0x7ffdcec46920
0.0480217,-0.590301,0x7ffdcec472d0
0.0480217,-0.590301,0x7ffdcec472d0
0.0480217,-0.590301,0x7ffdcec472d0
0.0480217,-0.590301,0x7ffdcec472d0
0.0480217,-0.590301,0x7ffdcec472d0
0.0480217,-0.590301,0x7ffdcec472d0
0.0480217,-0.590301,0x7ffdcec472d0
0.0480217,-0.590301,0x7ffdcec472d0
0.0480217,-0.590301,0x7ffdcec472d0
0.0480217,-0.590301,0x7ffdcec472d0
0.0557577,-0.602428,0x7ffdcec47480
0.0557577,-0.602428,0x7ffdcec46920
0.0557577,-0.602428,0x7ffdcec46920
0.0557577,-0.602428,0x7ffdcec46920
0.0557577,-0.602428,0x7ffdcec46920
0.0557577,-0.602428,0x7ffdcec46920
0.0478632,-0.591276,0x7ffdcec472d0
0.0478632,-0.591276,0x7ffdcec472d0
0.0478632,-0.591276,0x7ffdcec472d0
0.0478632,-0.591276,0x7ffdcec472d0
0.0478632,-0.591276,0x7ffdcec472d0
0.0478632,-0.591276,0x7ffdcec472d0
0.0478632,-0.591276,0x7ffdcec472d0
0.0478632,-0.591276,0x7ffdcec472d0
0.0478632,-0.591276,0x7ffdcec472d0
0.0478632,-0.591276,0x7ffdcec472d0
0.0557577,-0.602428,0x7ffdcec47480
0.0557577,-0.602428,0x7ffdcec46920
0.0557577,-0.602428,0x7ffdcec46920
0.0557577,-0.602428,0x7ffdcec46920
0.0557577,-0.602428,0x7ffdcec46920
0.0557577,-0.602428,0x7ffdcec46920
0.0473756,-0.594188,0x7ffdcec472d0
0.0473756,-0.594188,0x7ffdcec472d0
0.0473756,-0.594188,0x7ffdcec472d0
0.0473756,-0.594188,0x7ffdcec472d0
0.0473756,-0.594188,0x7ffdcec472d0
0.0551343,-0.606121,0x7ffdcec47480
0.0551343,-0.606121,0x7ffdcec46920
0.0551343,-0.606121,0x7ffdcec46920
0.0551343,-0.606121,0x7ffdcec46920
0.0551343,-0.606121,0x7ffdcec46920
0.0551343,-0.606121,0x7ffdcec46920
0.0470643,-0.596126,0x7ffdcec472d0
0.0470643,-0.596126,0x7ffdcec472d0
0.0470643,-0.596126,0x7ffdcec472d0
0.0470643,-0.596126,0x7ffdcec472d0
0.0470643,-0.596126,0x7ffdcec472d0
0.0551343,-0.606121,0x7ffdcec47480
0.0551343,-0.606121,0x7ffdcec46920
0.0551343,-0.606121,0x7ffdcec46920
0.0551343,-0.606121,0x7ffdcec46920
0.0551343,-0.606121,0x7ffdcec46920
0.0551343,-0.606121,0x7ffdcec46920
0.0467496,-0.598038,0x7ffdcec472d0
0.0467496,-0.598038,0x7ffdcec472d0
0.0467496,-0.598038,0x7ffdcec472d0
0.0467496,-0.598038,0x7ffdcec472d0
0.0467496,-0.598038,0x7ffdcec472d0
0.0551343,-0.606121,0x7ffdcec47480
0.0546619,-0.608819,0x7ffdcec46920
0.0546619,-0.608819,0x7ffdcec46920
0.0546619,-0.608819,0x7ffdcec46920
0.0546619,-0.608819,0x7ffdcec46920
0.0546619,-0.608819,0x7ffdcec46920
0.0464561,-0.599978,0x7ffdcec472d0
0.0464561,-0.599978,0x7ffdcec472d0
0.0464561,-0.599978,0x7ffdcec472d0
0.0464561,-0.599978,0x7ffdcec472d0
0.0464561,-0.599978,0x7ffdcec472d0
0.0546619,-0.608819,0x7ffdcec47480
0.0546619,-0.608819,0x7ffdcec46920
0.0546619,-0.608819,0x7ffdcec46920
0.0546619,-0.608819,0x7ffdcec46920
0.0546619,-0.608819,0x7ffdcec46920
0.0546619,-0.608819,0x7ffdcec46920
0.0461288,-0.601938,0x7ffdcec472d0
0.0461288,-0.601938,0x7ffdcec472d0
0.0461288,-0.601938,0x7ffdcec472d0
0.0461288,-0.601938,0x7ffdcec472d0
0.0461288,-0.601938,0x7ffdcec472d0
0.0546619,-0.608819,0x7ffdcec47480
0.0546619,-0.608819,0x7ffdcec46920
0.0546619,-0.608819,0x7ffdcec46920
0.0546619,-0.608819,0x7ffdcec46920
0.0546619,-0.608819,0x7ffdcec46920
0.0546619,-0.608819,0x7ffdcec46920
0.0457997,-0.603835,0x7ffdcec472d0
0.0457997,-0.603835,0x7ffdcec472d0
0.0457997,-0.603835,0x7ffdcec472d0
0.0457997,-0.603835,0x7ffdcec472d0
0.0457997,-0.603835,0x7ffdcec472d0
0.0536206,-0.614958,0x7ffdcec47480
0.0536206,-0.614958,0x7ffdcec46920
0.0536206,-0.614958,0x7ffdcec46920
0.0536206,-0.614958,0x7ffdcec46920
0.0536206,-0.614958,0x7ffdcec46920
0.0536206,-0.614958,0x7ffdcec46920
0.0454619,-0.605715,0x7ffdcec472d0
0.0454619,-0.605715,0x7ffdcec472d0
0.0454619,-0.605715,0x7ffdcec472d0
0.0454619,-0.605715,0x7ffdcec472d0
0.0454619,-0.605715,0x7ffdcec472d0
0.0536206,-0.614958,0x7ffdcec47480
0.0536206,-0.614958,0x7ffdcec46920
0.0536206,-0.614958,0x7ffdcec46920
0.0536206,-0.614958,0x7ffdcec46920
0.0536206,-0.614958,0x7ffdcec46920
0.0536206,-0.614958,0x7ffdcec46920
0.0450507,-0.608448,0x7ffdcec472d0
0.0450507,-0.608448,0x7ffdcec472d0
0.0450507,-0.608448,0x7ffdcec472d0
0.0450507,-0.608448,0x7ffdcec472d0
0.0450507,-0.608448,0x7ffdcec472d0
0.0450507,-0.608448,0x7ffdcec472d0
0.0450507,-0.608448,0x7ffdcec472d0
0.0450507,-0.608448,0x7ffdcec472d0
0.0450507,-0.608448,0x7ffdcec472d0
0.0450507,-0.608448,0x7ffdcec472d0
0.0536206,-0.614958,0x7ffdcec47480
0.0527378,-0.619944,0x7ffdcec46920
0.0527378,-0.619944,0x7ffdcec46920
0.0527378,-0.619944,0x7ffdcec46920
0.0527378,-0.619944,0x7ffdcec46920
0.0527378,-0.619944,0x7ffdcec46920
0.0447799,-0.610236,0x7ffdcec472d0
0.0447799,-0.610236,0x7ffdcec472d0
0.0447799,-0.610236,0x7ffdcec472d0
0.0447799,-0.610236,0x7ffdcec472d0
0.0447799,-0.610236,0x7ffdcec472d0
0.0447799,-0.610236,0x7ffdcec472d0
0.0447799,-0.610236,0x7ffdcec472d0
0.0447799,-0.610236,0x7ffdcec472d0
0.0447799,-0.610236,0x7ffdcec472d0
0.0447799,-0.610236,0x7ffdcec472d0
0.0527378,-0.619944,0x7ffdcec47480
0.0527378,-0.619944,0x7ffdcec46920
0.0527378,-0.619944,0x7ffdcec46920
0.0527378,-0.619944,0x7ffdcec46920
0.0527378,-0.619944,0x7ffdcec46920
0.0527378,-0.619944,0x7ffdcec46920
0.0445126,-0.612071,0x7ffdcec472d0
0.0445126,-0.612071,0x7ffdcec472d0
0.0445126,-0.612071,0x7ffdcec472d0
0.0445126,-0.612071,0x7ffdcec472d0
0.0445126,-0.612071,0x7ffdcec472d0
0.0445126,-0.612071,0x7ffdcec472d0
0.0445126,-0.612071,0x7ffdcec472d0
0.0445126,-0.612071,0x7ffdcec472d0
0.0445126,-0.612071,0x7ffdcec472d0
0.0445126,-0.612071,0x7ffdcec472d0
0.0527378,-0.619944,0x7ffdcec47480
0.0527378,-0.619944,0x7ffdcec46920
0.0527378,-0.619944,0x7ffdcec46920
0.0527378,-0.619944,0x7ffdcec46920
0.0527378,-0.619944,0x7ffdcec46920
0.0527378,-0.619944,0x7ffdcec46920
0.0442505,-0.613806,0x7ffdcec472d0
0.0442505,-0.613806,0x7ffdcec472d0
0.0442505,-0.613806,0x7ffdcec472d0
0.0442505,-0.613806,0x7ffdcec472d0
0.0442505,-0.613806,0x7ffdcec472d0
0.0442505,-0.613806,0x7ffdcec472d0
0.0442505,-0.613806,0x7ffdcec472d0
0.0442505,-0.613806,0x7ffdcec472d0
0.0442505,-0.613806,0x7ffdcec472d0
0.0442505,-0.613806,0x7ffdcec472d0
0.0527378,-0.619944,0x7ffdcec47480
0.051754,-0.626168,0x7ffdcec46920
0.051754,-0.626168,0x7ffdcec46920
0.051754,-0.626168,0x7ffdcec46920
0.051754,-0.626168,0x7ffdcec46920
0.051754,-0.626168,0x7ffdcec46920
0.0440028,-0.615529,0x7ffdcec472d0
0.0440028,-0.615529,0x7ffdcec472d0
0.0440028,-0.615529,0x7ffdcec472d0
0.0440028,-0.615529,0x7ffdcec472d0
0.0440028,-0.615529,0x7ffdcec472d0
0.0440028,-0.615529,0x7ffdcec472d0
0.0440028,-0.615529,0x7ffdcec472d0
0.0440028,-0.615529,0x7ffdcec472d0
0.0440028,-0.615529,0x7ffdcec472d0
0.0440028,-0.615529,0x7ffdcec472d0
0.051754,-0.626168,0x7ffdcec47480
0.051754,-0.626168,0x7ffdcec46920
0.051754,-0.626168,0x7ffdcec46920
0.051754,-0.626168,0x7ffdcec46920
0.051754,-0.626168,0x7ffdcec46920
0.051754,-0.626168,0x7ffdcec46920
0.0437577,-0.617212,0x7ffdcec472d0
0.0437577,-0.617212,0x7ffdcec472d0
0.0437577,-0.617212,0x7ffdcec472d0
0.0437577,-0.617212,0x7ffdcec472d0
0.0437577,-0.617212,0x7ffdcec472d0
0.0437577,-0.617212,0x7ffdcec472d0
0.0437577,-0.617212,0x7ffdcec472d0
0.0437577,-0.617212,0x7ffdcec472d0
0.0437577,-0.617212,0x7ffdcec472d0
0.0437577,-0.617212,0x7ffdcec472d0
0.051754,-0.626168,0x7ffdcec47480
0.051754,-0.626168,0x7ffdcec46920
0.051754,-0.626168,0x7ffdcec46920
0.051754,-0.626168,0x7ffdcec46920
0.051754,-0.626168,0x7ffdcec46920
0.051754,-0.626168,0x7ffdcec46920
0.0435199,-0.618911,0x7ffdcec472d0
0.0435199,-0.618911,0x7ffdcec472d0
0.0435199,-0.618911,0x7ffdcec472d0
0.0435199,-0.618911,0x7ffdcec472d0
0.0435199,-0.618911,0x7ffdcec472d0
0.0435199,-0.618911,0x7ffdcec472d0
0.0435199,-0.618911,0x7ffdcec472d0
0.0435199,-0.618911,0x7ffdcec472d0
0.0435199,-0.618911,0x7ffdcec472d0
0.0435199,-0.618911,0x7ffdcec472d0
0.051754,-0.626168,0x7ffdcec47480
0.0512934,-0.629111,0x7ffdcec46920
0.0512934,-0.629111,0x7ffdcec46920
0.0512934,-0.629111,0x7ffdcec46920
0.0512934,-0.629111,0x7ffdcec46920
0.0512934,-0.629111,0x7ffdcec46920
0.0432794,-0.620528,0x7ffdcec472d0
0.0432794,-0.620528,0x7ffdcec472d0
0.0432794,-0.620528,0x7ffdcec472d0
0.0432794,-0.620528,0x7ffdcec472d0
0.0432794,-0.620528,0x7ffdcec472d0
0.0432794,-0.620528,0x7ffdcec472d0
0.0432794,-0.620528,0x7ffdcec472d0
0.0432794,-0.620528,0x7ffdcec472d0
0.0432794,-0.620528,0x7ffdcec472d0
0.0432794,-0.620528,0x7ffdcec472d0
0.0512934,-0.629111,0x7ffdcec47480
0.0512934,-0.629111,0x7ffdcec46920
0.0512934,-0.629111,0x7ffdcec46920
0.0512934,-0.629111,0x7ffdcec46920
0.0512934,-0.629111,0x7ffdcec46920
0.0512934,-0.629111,0x7ffdcec46920
0.0429312,-0.622899,0x7ffdcec472d0
0.0429312,-0.622899,0x7ffdcec472d0
0.0429312,-0.622899,0x7ffdcec472d0
0.0429312,-0.622899,0x7ffdcec472d0
0.0429312,-0.622899,0x7ffdcec472d0
0.0429312,-0.622899,0x7ffdcec472d0
0.0429312,-0.622899,0x7ffdcec472d0
0.0429312,-0.622899,0x7ffdcec472d0
0.0429312,-0.622899,0x7ffdcec472d0
0.0429312,-0.622899,0x7ffdcec472d0
0.0512934,-0.629111,0x7ffdcec47480
0.0512934,-0.629111,0x7ffdcec46920
0.0512934,-0.629111,0x7ffdcec46920
0.0512934,-0.629111,0x7ffdcec46920
0.0512934,-0.629111,0x7ffdcec46920
0.0512934,-0.629111,0x7ffdcec46920
0.0428072,-0.623676,0x7ffdcec472d0
0.0428072,-0.623676,0x7ffdcec472d0
0.0428072,-0.623676,0x7ffdcec472d0
0.0428072,-0.623676,0x7ffdcec472d0
0.0428072,-0.623676,0x7ffdcec472d0
0.0428072,-0.623676,0x7ffdcec472d0
0.0428072,-0.623676,0x7ffdcec472d0
0.0428072,-0.623676,0x7ffdcec472d0
0.0428072,-0.623676,0x7ffdcec472d0
0.0428072,-0.623676,0x7ffdcec472d0
0.0512934,-0.629111,0x7ffdcec47480
0.0508535,-0.631955,0x7ffdcec46920
0.0508535,-0.631955,0x7ffdcec46920
0.0508535,-0.631955,0x7ffdcec46920
0.0508535,-0.631955,0x7ffdcec46920
0.0508535,-0.631955,0x7ffdcec46920
0.0425889,-0.62519,0x7ffdcec472d0
0.0425889,-0.62519,0x7ffdcec472d0
0.0425889,-0.62519,0x7ffdcec472d0
0.0425889,-0.62519,0x7ffdcec472d0
0.0425889,-0.62519,0x7ffdcec472d0
0.0425889,-0.62519,0x7ffdcec472d0
0.0425889,-0.62519,0x7ffdcec472d0
0.0425889,-0.62519,0x7ffdcec472d0
0.0425889,-0.62519,0x7ffdcec472d0
0.0425889,-0.62519,0x7ffdcec472d0
0.0508535,-0.631955,0x7ffdcec47480
0.0508535,-0.631955,0x7ffdcec46920
0.0508535,-0.631955,0x7ffdcec46920
0.0508535,-0.631955,0x7ffdcec46920
0.0508535,-0.631955,0x7ffdcec46920
0.0508535,-0.631955,0x7ffdcec46920
0.0422788,-0.627432,0x7ffdcec472d0
0.0422788,-0.627432,0x7ffdcec472d0
0.0422788,-0.627432,0x7ffdcec472d0
0.0422788,-0.627432,0x7ffdcec472d0
0.0422788,-0.627432,0x7ffdcec472d0
0.0422788,-0.627432,0x7ffdcec472d0
0.0422788,-0.627432,0x7ffdcec472d0
0.0422788,-0.627432,0x7ffdcec472d0
0.0422788,-0.627432,0x7ffdcec472d0
0.0422788,-0.627432,0x7ffdcec472d0
0.0508535,-0.631955,0x7ffdcec47480
0.0501372,-0.63652,0x7ffdcec46920
0.0501372,-0.63652,0x7ffdcec46920
0.0501372,-0.63652,0x7ffdcec46920
0.0501372,-0.63652,0x7ffdcec46920
0.0501372,-0.63652,0x7ffdcec46920
0.0420701,-0.628879,0x7ffdcec472d0
0.0420701,-0.628879,0x7ffdcec472d0
0.0420701,-0.628879,0x7ffdcec472d0
0.0420701,-0.628879,0x7ffdcec472d0
0.0420701,-0.628879,0x7ffdcec472d0
0.0420701,-0.628879,0x7ffdcec472d0
0.0420701,-0.628879,0x7ffdcec472d0
0.0420701,-0.628879,0x7ffdcec472d0
0.0420701,-0.628879,0x7ffdcec472d0
0.0420701,-0.628879,0x7ffdcec472d0
0.0501372,-0.63652,0x7ffdcec47480
0.0501372,-0.63652,0x7ffdcec46920
0.0501372,-0.63652,0x7ffdcec46920
0.0501372,-0.63652,0x7ffdcec46920
0.0501372,-0.63652,0x7ffdcec46920
0.0501372,-0.63652,0x7ffdcec46920
0.0418796,-0.630325,0x7ffdcec472d0
0.0418796,-0.630325,0x7ffdcec472d0
0.0418796,-0.630325,0x7ffdcec472d0
0.0418796,-0.630325,0x7ffdcec472d0
0.0418796,-0.630325,0x7ffdcec472d0
0.0418796,-0.630325,0x7ffdcec472d0
0.0418796,-0.630325,0x7ffdcec472d0
0.0418796,-0.630325,0x7ffdcec472d0
0.0418796,-0.630325,0x7ffdcec472d0
0.0418796,-0.630325,0x7ffdcec472d0
0.0501372,-0.63652,0x7ffdcec47480
0.0501372,-0.63652,0x7ffdcec46920
0.0501372,-0.63652,0x7ffdcec46920
0.0501372,-0.63652,0x7ffdcec46920
0.0501372,-0.63652,0x7ffdcec46920
0.0501372,-0.63652,0x7ffdcec46920
0.0416899,-0.631759,0x7ffdcec472d0
0.0416899,-0.631759,0x7ffdcec472d0
0.0416899,-0.631759,0x7ffdcec472d0
0.0416899,-0.631759,0x7ffdcec472d0
0.0416899,-0.631759,0x7ffdcec472d0
0.0416899,-0.631759,0x7ffdcec472d0
0.0416899,-0.631759,0x7ffdcec472d0
0.0416899,-0.631759,0x7ffdcec472d0
0.0416899,-0.631759,0x7ffdcec472d0
0.0416899,-0.631759,0x7ffdcec472d0
0.0494972,-0.640781,0x7ffdcec47480
0.0494972,-0.640781,0x7ffdcec46920
0.0494972,-0.640781,0x7ffdcec46920
0.0494972,-0.640781,0x7ffdcec46920
0.0494972,-0.640781,0x7ffdcec46920
0.0494972,-0.640781,0x7ffdcec46920
0.041584,-0.632444,0x7ffdcec472d0
0.041584,-0.632444,0x7ffdcec472d0
0.041584,-0.632444,0x7ffdcec472d0
0.041584,-0.632444,0x7ffdcec472d0
0.041584,-0.632444,0x7ffdcec472d0
0.0494972,-0.640781,0x7ffdcec47480
0.0494972,-0.640781,0x7ffdcec46920
0.0494972,-0.640781,0x7ffdcec46920
0.0494972,-0.640781,0x7ffdcec46920
0.0494972,-0.640781,0x7ffdcec46920
0.0494972,-0.640781,0x7ffdcec46920
0.0413933,-0.633804,0x7ffdcec472d0
0.0413933,-0.633804,0x7ffdcec472d0
0.0413933,-0.633804,0x7ffdcec472d0
0.0413933,-0.633804,0x7ffdcec472d0
0.0413933,-0.633804,0x7ffdcec472d0
0.0494972,-0.640781,0x7ffdcec47480
0.0494972,-0.640781,0x7ffdcec46920
0.0494972,-0.640781,0x7ffdcec46920
0.0494972,-0.640781,0x7ffdcec46920
0.0494972,-0.640781,0x7ffdcec46920
0.0494972,-0.640781,0x7ffdcec46920
0.0411022,-0.635785,0x7ffdcec472d0
0.0411022,-0.635785,0x7ffdcec472d0
0.0411022,-0.635785,0x7ffdcec472d0
0.0411022,-0.635785,0x7ffdcec472d0
0.0411022,-0.635785,0x7ffdcec472d0
0.0491475,-0.643031,0x7ffdcec47480
0.0488987,-0.644655,0x7ffdcec46920
0.0488987,-0.644655,0x7ffdcec46920
0.0488987,-0.644655,0x7ffdcec46920
0.0488987,-0.644655,0x7ffdcec46920
0.0488987,-0.644655,0x7ffdcec46920
0.0409336,-0.637097,0x7ffdcec472d0
0.0409336,-0.637097,0x7ffdcec472d0
0.0409336,-0.637097,0x7ffdcec472d0
0.0409336,-0.637097,0x7ffdcec472d0
0.0409336,-0.637097,0x7ffdcec472d0
0.0488987,-0.644655,0x7ffdcec47480
0.0488987,-0.644655,0x7ffdcec46920
0.0488987,-0.644655,0x7ffdcec46920
0.0488987,-0.644655,0x7ffdcec46920
0.0488987,-0.644655,0x7ffdcec46920
0.0488987,-0.644655,0x7ffdcec46920
0.0407505,-0.638396,0x7ffdcec472d0
0.0407505,-0.638396,0x7ffdcec472d0
0.0407505,-0.638396,0x7ffdcec472d0
0.0407505,-0.638396,0x7ffdcec472d0
0.0407505,-0.638396,0x7ffdcec472d0
0.0488987,-0.644655,0x7ffdcec47480
0.0488987,-0.644655,0x7ffdcec46920
0.0488987,-0.644655,0x7ffdcec46920
0.0488987,-0.644655,0x7ffdcec46920
0.0488987,-0.644655,0x7ffdcec46920
0.0488987,-0.644655,0x7ffdcec46920
0.0405706,-0.639614,0x7ffdcec472d0
0.0405706,-0.639614,0x7ffdcec472d0
0.0405706,-0.639614,0x7ffdcec472d0
0.0405706,-0.639614,0x7ffdcec472d0
0.0405706,-0.639614,0x7ffdcec472d0
0.0486544,-0.646235,0x7ffdcec47480
0.0486544,-0.646235,0x7ffdcec46920
0.0486544,-0.646235,0x7ffdcec46920
0.0486544,-0.646235,0x7ffdcec46920
0.0486544,-0.646235,0x7ffdcec46920
0.0486544,-0.646235,0x7ffdcec46920
0.0404006,-0.640792,0x7ffdcec472d0
0.0404006,-0.640792,0x7ffdcec472d0
0.0404006,-0.640792,0x7ffdcec472d0
0.0404006,-0.640792,0x7ffdcec472d0
0.0404006,-0.640792,0x7ffdcec472d0
0.0486544,-0.646235,0x7ffdcec47480
0.0486544,-0.646235,0x7ffdcec46920
0.0486544,-0.646235,0x7ffdcec46920
0.0486544,-0.646235,0x7ffdcec46920
0.0486544,-0.646235,0x7ffdcec46920
0.0486544,-0.646235,0x7ffdcec46920
0.0402441,-0.641981,0x7ffdcec472d0
0.0402441,-0.641981,0x7ffdcec472d0
0.0402441,-0.641981,0x7ffdcec472d0
0.0402441,-0.641981,0x7ffdcec472d0
0.0402441,-0.641981,0x7ffdcec472d0
0.0486544,-0.646235,0x7ffdcec47480
0.0481293,-0.649542,0x7ffdcec46920
0.0481293,-0.649542,0x7ffdcec46920
0.0481293,-0.649542,0x7ffdcec46920
0.0481293,-0.649542,0x7ffdcec46920
0.0481293,-0.649542,0x7ffdcec46920
0.0400798,-0.643118,0x7ffdcec472d0
0.0400798,-0.643118,0x7ffdcec472d0
0.0400798,-0.643118,0x7ffdcec472d0
0.0400798,-0.643118,0x7ffdcec472d0
0.0400798,-0.643118,0x7ffdcec472d0
0.0481293,-0.649542,0x7ffdcec47480
0.0481293,-0.649542,0x7ffdcec46920
0.0481293,-0.649542,0x7ffdcec46920
0.0481293,-0.649542,0x7ffdcec46920
0.0481293,-0.649542,0x7ffdcec46920
0.0481293,-0.649542,0x7ffdcec46920
0.0398859,-0.644245,0x7ffdcec472d0
0.0398859,-0.644245,0x7ffdcec472d0
0.0398859,-0.644245,0x7ffdcec472d0
0.0398859,-0.644245,0x7ffdcec472d0
0.0398859,-0.644245,0x7ffdcec472d0
0.0481293,-0.649542,0x7ffdcec47480
0.0481293,-0.649542,0x7ffdcec46920
0.0481293,-0.649542,0x7ffdcec46920
0.0481293,-0.649542,0x7ffdcec46920
0.0481293,-0.649542,0x7ffdcec46920
0.0481293,-0.649542,0x7ffdcec46920
0.0397097,-0.645344,0x7ffdcec472d0
0.0397097,-0.645344,0x7ffdcec472d0
0.0397097,-0.645344,0x7ffdcec472d0
0.0397097,-0.645344,0x7ffdcec472d0
0.0397097,-0.645344,0x7ffdcec472d0
0.0481293,-0.649542,0x7ffdcec47480
0.0476001,-0.652531,0x7ffdcec46920
0.0476001,-0.652531,0x7ffdcec46920
0.0476001,-0.652531,0x7ffdcec46920
0.0476001,-0.652531,0x7ffdcec46920
0.0476001,-0.652531,0x7ffdcec46920
0.0395538,-0.646376,0x7ffdcec472d0
0.0395538,-0.646376,0x7ffdcec472d0
0.0395538,-0.646376,0x7ffdcec472d0
0.0395538,-0.646376,0x7ffdcec472d0
0.0395538,-0.646376,0x7ffdcec472d0
0.0476001,-0.652531,0x7ffdcec47480
0.0476001,-0.652531,0x7ffdcec46920
0.0476001,-0.652531,0x7ffdcec46920
0.0476001,-0.652531,0x7ffdcec46920
0.0476001,-0.652531,0x7ffdcec46920
0.0476001,-0.652531,0x7ffdcec46920
0.0393919,-0.647404,0x7ffdcec472d0
0.0393919,-0.647404,0x7ffdcec472d0
0.0393919,-0.647404,0x7ffdcec472d0
0.0393919,-0.647404,0x7ffdcec472d0
0.0393919,-0.647404,0x7ffdcec472d0
0.0476001,-0.652531,0x7ffdcec47480
0.0476001,-0.652531,0x7ffdcec46920
0.0476001,-0.652531,0x7ffdcec46920
0.0476001,-0.652531,0x7ffdcec46920
0.0476001,-0.652531,0x7ffdcec46920
0.0476001,-0.652531,0x7ffdcec46920
0.0391445,-0.648893,0x7ffdcec472d0
0.0391445,-0.648893,0x7ffdcec472d0
0.0391445,-0.648893,0x7ffdcec472d0
0.0391445,-0.648893,0x7ffdcec472d0
0.0391445,-0.648893,0x7ffdcec472d0
0.047383,-0.653693,0x7ffdcec47480
0.047383,-0.653693,0x7ffdcec46920
0.047383,-0.653693,0x7ffdcec46920
0.047383,-0.653693,0x7ffdcec46920
0.047383,-0.653693,0x7ffdcec46920
0.047383,-0.653693,0x7ffdcec46920
0.039006,-0.649855,0x7ffdcec472d0
0.039006,-0.649855,0x7ffdcec472d0
0.039006,-0.649855,0x7ffdcec472d0
0.039006,-0.649855,0x7ffdcec472d0
0.039006,-0.649855,0x7ffdcec472d0
0.047383,-0.653693,0x7ffdcec47480
0.047383,-0.653693,0x7ffdcec46920
0.047383,-0.653693,0x7ffdcec46920
0.047383,-0.653693,0x7ffdcec46920
0.047383,-0.653693,0x7ffdcec46920
0.047383,-0.653693,0x7ffdcec46920
0.0388607,-0.650823,0x7ffdcec472d0
0.0388607,-0.650823,0x7ffdcec472d0
0.0388607,-0.650823,0x7ffdcec472d0
0.0388607,-0.650823,0x7ffdcec472d0
0.0388607,-0.650823,0x7ffdcec472d0
0.0388607,-0.650823,0x7ffdcec472d0
0.0388607,-0.650823,0x7ffdcec472d0
0.0388607,-0.650823,0x7ffdcec472d0
0.0388607,-0.650823,0x7ffdcec472d0
0.0388607,-0.650823,0x7ffdcec472d0
0.047383,-0.653693,0x7ffdcec47480
0.047383,-0.653693,0x7ffdcec46920
0.047383,-0.653693,0x7ffdcec46920
0.047383,-0.653693,0x7ffdcec46920
0.047383,-0.653693,0x7ffdcec46920
0.047383,-0.653693,0x7ffdcec46920
0.0388104,-0.651261,0x7ffdcec472d0
0.0388104,-0.651261,0x7ffdcec472d0
0.0388104,-0.651261,0x7ffdcec472d0
0.0388104,-0.651261,0x7ffdcec472d0
0.0388104,-0.651261,0x7ffdcec472d0
